Rating,Distance,Price,Popularity,Cuisine_Chinese,Cuisine_Indian,Cuisine_Italian,Cuisine_Mexican,User_Preference_Budget,User_Restaurant_Interaction
3.6,4.6,0.3289655172413793,0.204,0.0,1.0,0.0,0.0,0,"[5, 23, 4.9]"
5.0,0.9,0.9551724137931036,0.484,0.0,1.0,0.0,0.0,0,"[3, 27, 4.9]"
3.9,1.4,0.0275862068965517,0.253,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.4,3.4,0.8082758620689655,0.999,1.0,0.0,0.0,0.0,1,"[3, 7, 4.7]"
2.2,4.1,0.2386206896551723,0.443,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
3.9,3.4,0.2979310344827586,0.795,0.0,0.0,1.0,0.0,0,"[2, 16, 3.8]"
2.9,3.7,0.2241379310344827,0.36,1.0,0.0,0.0,0.0,1,"[5, 29, 3.5]"
3.2,1.9,0.8344827586206897,0.0,0.0,0.0,1.0,0.0,1,"[3, 6, 2.7]"
2.2,1.4,0.9193103448275862,0.016,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
4.6,3.7,0.1282758620689655,0.938,0.0,0.0,0.0,1.0,0,"[4, 27, 4.3]"
3.0,0.9,0.7758620689655172,0.014,1.0,0.0,0.0,0.0,0,"[1, 23, 2.5]"
3.5,0.7,0.2648275862068965,0.102,1.0,0.0,0.0,0.0,1,"[1, 16, 4.1]"
4.7,1.5,0.5875862068965517,0.7010000000000001,0.0,1.0,0.0,0.0,1,"[3, 17, 4.3]"
3.2,4.5,0.2262068965517241,0.6900000000000001,0.0,0.0,1.0,0.0,1,"[5, 1, 2.6]"
4.4,2.2,0.1999999999999999,0.124,0.0,1.0,0.0,0.0,1,"[4, 13, 3.9]"
3.9,3.4,0.1958620689655172,0.605,1.0,0.0,0.0,0.0,0,"[2, 8, 4.6]"
4.3,2.4,0.9613793103448276,0.86,0.0,0.0,1.0,0.0,0,"[5, 6, 4.7]"
4.8,2.4,0.7751724137931034,0.72,0.0,0.0,0.0,1.0,1,"[1, 14, 5.0]"
2.2,1.4,0.8393103448275862,0.759,0.0,0.0,0.0,1.0,0,"[2, 18, 2.7]"
2.2,0.5,0.9668965517241378,0.655,0.0,0.0,0.0,1.0,0,"[3, 30, 2.0]"
3.7,0.7,0.6689655172413793,0.887,0.0,0.0,0.0,1.0,0,"[2, 3, 4.2]"
3.8,2.5,0.5448275862068965,0.898,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
3.9,4.5,0.089655172413793,0.352,1.0,0.0,0.0,0.0,0,"[4, 13, 3.0]"
3.8,0.9,0.1337931034482758,0.598,0.0,0.0,1.0,0.0,0,"[4, 11, 3.4]"
2.6,1.4,0.469655172413793,0.962,1.0,0.0,0.0,0.0,0,"[4, 15, 2.0]"
2.7,0.9,0.5131034482758621,0.708,0.0,0.0,1.0,0.0,0,"[3, 27, 2.7]"
4.6,0.5,0.9420689655172414,0.947,0.0,1.0,0.0,0.0,1,"[3, 26, 5.0]"
4.3,4.3,0.3234482758620689,0.187,1.0,0.0,0.0,0.0,1,"[2, 23, 5.0]"
3.2,2.2,0.7296551724137931,0.413,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
3.9,1.2,0.9620689655172412,0.745,0.0,1.0,0.0,0.0,0,"[3, 28, 4.2]"
4.8,4.4,0.2241379310344827,0.312,0.0,0.0,1.0,0.0,0,"[5, 5, 4.6]"
4.6,3.4,0.1717241379310344,0.312,0.0,0.0,1.0,0.0,1,"[4, 28, 5.0]"
2.8,4.2,0.4103448275862068,0.021,0.0,0.0,0.0,1.0,1,"[2, 11, 3.3]"
2.2,4.0,0.1889655172413792,0.354,0.0,0.0,0.0,1.0,0,"[3, 11, 2.0]"
2.7,2.4,0.4275862068965517,0.502,0.0,1.0,0.0,0.0,0,"[1, 4, 3.3]"
5.0,4.3,0.6917241379310345,0.841,0.0,0.0,1.0,0.0,1,"[3, 29, 4.8]"
4.8,2.6,0.1634482758620689,0.031,0.0,0.0,0.0,1.0,0,"[3, 16, 5.0]"
2.6,4.2,0.7282758620689656,0.105,0.0,0.0,1.0,0.0,0,"[4, 23, 2.6]"
3.7,4.6,0.1103448275862068,0.609,0.0,0.0,1.0,0.0,1,"[5, 16, 3.4]"
3.0,4.5,0.0558620689655172,0.077,0.0,0.0,1.0,0.0,0,"[1, 15, 2.5]"
4.7,3.7,0.1951724137931034,0.414,0.0,0.0,1.0,0.0,1,"[4, 17, 4.7]"
3.9,0.7,0.6344827586206896,0.656,0.0,0.0,0.0,1.0,0,"[1, 6, 3.7]"
4.4,2.1,0.8958620689655172,0.613,0.0,0.0,0.0,1.0,1,"[3, 6, 4.6]"
2.9,1.7,0.76,0.707,0.0,0.0,1.0,0.0,0,"[4, 20, 2.3]"
4.8,4.5,0.4972413793103448,0.452,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.0,2.9,0.0289655172413793,0.461,0.0,0.0,1.0,0.0,1,"[1, 28, 2.0]"
2.2,2.1,0.1675862068965516,0.593,1.0,0.0,0.0,0.0,0,"[5, 3, 2.0]"
3.4,2.5,0.4048275862068965,0.19,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.1,2.1,0.1586206896551724,0.769,0.0,1.0,0.0,0.0,1,"[3, 12, 2.0]"
2.2,1.8,0.0744827586206896,0.418,0.0,1.0,0.0,0.0,0,"[1, 13, 2.0]"
4.9,3.0,0.2779310344827586,0.233,1.0,0.0,0.0,0.0,0,"[5, 4, 4.6]"
3.0,2.5,0.9744827586206896,0.609,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.7,3.0,0.3379310344827586,0.012,0.0,0.0,1.0,0.0,0,"[2, 21, 3.5]"
4.6,3.9,0.7372413793103448,0.167,0.0,1.0,0.0,0.0,0,"[2, 24, 4.1]"
3.9,3.1,0.3924137931034482,0.243,1.0,0.0,0.0,0.0,1,"[4, 18, 4.2]"
3.1,4.9,0.2193103448275861,0.224,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
3.4,0.7,0.18,0.707,0.0,0.0,0.0,1.0,1,"[5, 22, 3.1]"
2.4,1.8,0.6993103448275861,0.196,1.0,0.0,0.0,0.0,0,"[1, 2, 2.4]"
3.0,3.1,0.6420689655172414,0.996,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
3.2,0.6,0.5482758620689655,0.305,0.0,0.0,0.0,1.0,0,"[5, 25, 2.6]"
3.3,0.8,0.6027586206896551,0.717,1.0,0.0,0.0,0.0,0,"[3, 4, 2.7]"
3.9,3.6,0.0751724137931034,0.185,0.0,1.0,0.0,0.0,1,"[5, 1, 3.9]"
2.6,1.6,0.7648275862068965,0.657,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.8,4.1,0.5482758620689655,0.304,0.0,0.0,0.0,1.0,1,"[3, 5, 4.2]"
2.2,1.7,0.4586206896551724,0.115,0.0,1.0,0.0,0.0,1,"[1, 13, 2.2]"
3.6,1.9,0.013103448275862,0.474,1.0,0.0,0.0,0.0,0,"[1, 29, 3.5]"
2.6,1.4,0.8206896551724138,0.224,1.0,0.0,0.0,0.0,0,"[4, 1, 2.4]"
3.1,2.0,0.939310344827586,0.489,1.0,0.0,0.0,0.0,0,"[5, 30, 2.2]"
3.2,4.4,0.3717241379310344,0.559,0.0,0.0,1.0,0.0,1,"[3, 29, 2.7]"
3.7,3.5,0.0117241379310344,0.705,1.0,0.0,0.0,0.0,1,"[3, 6, 4.3]"
3.0,2.9,0.0075862068965517,0.856,0.0,0.0,1.0,0.0,0,"[4, 14, 3.0]"
3.4,3.9,0.4641379310344827,0.782,1.0,0.0,0.0,0.0,0,"[4, 20, 3.4]"
3.9,1.8,0.6517241379310345,0.34,0.0,0.0,1.0,0.0,0,"[4, 12, 5.0]"
4.8,2.9,0.5303448275862069,0.122,1.0,0.0,0.0,0.0,0,"[3, 11, 4.4]"
2.6,2.5,0.4186206896551723,0.623,0.0,0.0,0.0,1.0,1,"[3, 10, 2.8]"
3.7,2.4,0.1427586206896551,0.462,0.0,0.0,0.0,1.0,0,"[3, 23, 3.5]"
2.7,2.3,0.9724137931034484,0.03,0.0,1.0,0.0,0.0,0,"[3, 30, 2.0]"
3.9,3.8,0.6358620689655172,0.234,0.0,0.0,1.0,0.0,1,"[3, 14, 3.2]"
4.8,0.8,0.5110344827586207,0.266,0.0,1.0,0.0,0.0,1,"[5, 8, 4.8]"
2.8,3.0,0.0082758620689655,0.977,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
4.4,4.6,0.6103448275862069,0.808,0.0,0.0,0.0,1.0,1,"[2, 7, 3.9]"
3.4,1.2,0.7482758620689655,0.367,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.1,4.3,0.2199999999999999,0.706,0.0,0.0,0.0,1.0,1,"[1, 8, 2.0]"
4.7,4.3,0.6724137931034483,0.295,0.0,0.0,1.0,0.0,0,"[2, 26, 4.4]"
3.6,1.0,0.3682758620689654,0.148,0.0,1.0,0.0,0.0,1,"[2, 10, 3.4]"
3.3,2.9,0.663448275862069,0.292,0.0,1.0,0.0,0.0,0,"[2, 15, 3.0]"
3.8,2.4,0.4420689655172413,0.315,0.0,0.0,1.0,0.0,0,"[3, 23, 3.9]"
2.7,1.1,0.153103448275862,0.057,0.0,1.0,0.0,0.0,0,"[5, 18, 2.8]"
2.1,0.8,0.9572413793103448,0.6950000000000001,0.0,0.0,0.0,1.0,1,"[5, 8, 2.0]"
2.6,4.4,0.4393103448275861,0.796,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.2,2.0,0.6068965517241379,0.562,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
2.2,2.3,0.2482758620689654,0.114,0.0,0.0,1.0,0.0,1,"[4, 9, 2.8]"
3.9,2.6,0.489655172413793,0.096,0.0,1.0,0.0,0.0,1,"[2, 2, 3.0]"
4.6,4.7,0.2137931034482758,0.205,1.0,0.0,0.0,0.0,1,"[1, 6, 4.8]"
3.7,3.5,0.7048275862068966,0.765,1.0,0.0,0.0,0.0,0,"[4, 12, 4.8]"
3.8,2.2,0.3937931034482758,0.076,1.0,0.0,0.0,0.0,1,"[3, 12, 3.2]"
2.9,3.2,0.3137931034482758,0.021,0.0,0.0,0.0,1.0,0,"[3, 29, 3.1]"
3.7,2.8,0.5344827586206896,0.779,0.0,0.0,0.0,1.0,0,"[5, 18, 4.2]"
3.6,3.1,0.1606896551724138,0.778,0.0,0.0,1.0,0.0,0,"[2, 19, 3.0]"
2.5,3.5,0.1599999999999999,0.39,0.0,1.0,0.0,0.0,1,"[4, 1, 2.5]"
5.0,0.9,0.9337931034482758,0.677,0.0,1.0,0.0,0.0,0,"[5, 6, 5.0]"
2.6,1.5,0.0517241379310344,0.197,0.0,1.0,0.0,0.0,1,"[1, 11, 2.3]"
4.1,2.6,0.1551724137931034,0.78,1.0,0.0,0.0,0.0,1,"[1, 16, 3.6]"
3.2,4.8,0.013103448275862,0.8250000000000001,0.0,0.0,0.0,1.0,0,"[2, 25, 3.6]"
2.5,4.3,0.2951724137931034,0.388,0.0,0.0,0.0,1.0,0,"[4, 15, 3.0]"
4.7,4.7,0.2041379310344827,0.658,1.0,0.0,0.0,0.0,0,"[5, 28, 5.0]"
2.4,2.8,0.3613793103448275,0.761,0.0,1.0,0.0,0.0,0,"[1, 23, 2.8]"
4.8,4.7,0.7489655172413793,0.045,1.0,0.0,0.0,0.0,1,"[4, 21, 5.0]"
2.4,4.0,0.9682758620689654,0.749,1.0,0.0,0.0,0.0,1,"[3, 10, 2.3]"
5.0,3.9,0.5317241379310345,0.5680000000000001,0.0,0.0,1.0,0.0,0,"[1, 27, 4.9]"
4.3,1.6,0.616551724137931,0.139,0.0,1.0,0.0,0.0,1,"[2, 18, 4.8]"
4.3,3.2,0.7324137931034482,0.146,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
5.0,1.4,0.193103448275862,0.095,0.0,0.0,0.0,1.0,1,"[2, 20, 4.5]"
3.7,5.0,0.2282758620689655,0.504,0.0,0.0,1.0,0.0,0,"[4, 13, 4.0]"
2.8,2.4,0.6579310344827586,0.955,0.0,0.0,1.0,0.0,0,"[1, 13, 2.5]"
2.3,2.2,0.056551724137931,0.8280000000000001,0.0,0.0,0.0,1.0,1,"[4, 21, 2.0]"
3.8,1.9,0.9806896551724136,0.023,1.0,0.0,0.0,0.0,1,"[5, 10, 3.8]"
3.9,3.8,0.0241379310344827,0.549,0.0,0.0,0.0,1.0,1,"[2, 5, 4.2]"
3.6,1.5,0.173103448275862,0.527,0.0,0.0,0.0,1.0,0,"[1, 3, 3.6]"
4.7,3.9,0.7110344827586207,0.781,0.0,0.0,0.0,1.0,0,"[5, 15, 4.9]"
3.0,2.9,0.1282758620689655,0.611,0.0,1.0,0.0,0.0,1,"[2, 20, 2.9]"
3.0,2.2,0.8655172413793103,0.342,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.6,3.0,0.1151724137931034,0.09,0.0,0.0,0.0,1.0,1,"[4, 12, 3.4]"
2.7,3.7,0.6393103448275862,0.6910000000000001,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
4.5,2.9,0.7413793103448275,0.652,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
2.8,1.8,0.7420689655172413,0.983,1.0,0.0,0.0,0.0,1,"[3, 25, 2.8]"
3.9,1.0,0.0268965517241379,0.018,0.0,0.0,1.0,0.0,1,"[2, 23, 3.6]"
4.0,2.2,0.5572413793103448,0.964,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
4.7,4.8,0.613103448275862,0.49,1.0,0.0,0.0,0.0,0,"[5, 5, 5.0]"
3.0,3.0,0.7255172413793103,0.492,0.0,0.0,1.0,0.0,0,"[3, 13, 3.4]"
3.0,3.7,0.956551724137931,0.493,0.0,0.0,1.0,0.0,0,"[4, 8, 2.8]"
3.9,2.5,0.0751724137931034,0.5660000000000001,1.0,0.0,0.0,0.0,0,"[2, 2, 3.9]"
4.1,0.5,0.8558620689655172,0.517,0.0,0.0,1.0,0.0,0,"[5, 25, 2.9]"
2.5,2.9,0.3317241379310344,0.555,0.0,1.0,0.0,0.0,0,"[1, 4, 2.0]"
3.9,3.7,0.8186206896551724,0.631,1.0,0.0,0.0,0.0,1,"[5, 15, 4.0]"
3.7,1.7,0.5737931034482758,0.5700000000000001,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.6,4.9,0.6855172413793104,0.16,0.0,0.0,1.0,0.0,1,"[5, 4, 4.5]"
3.6,4.5,0.0006896551724137,0.484,0.0,1.0,0.0,0.0,0,"[3, 11, 3.4]"
2.6,4.4,0.2875862068965517,0.067,0.0,0.0,1.0,0.0,0,"[2, 29, 2.7]"
3.9,4.4,0.2386206896551723,0.063,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.9,2.1,0.4310344827586206,0.466,0.0,1.0,0.0,0.0,1,"[5, 26, 4.6]"
3.9,2.3,0.4372413793103448,0.267,0.0,0.0,1.0,0.0,0,"[2, 24, 4.4]"
3.9,1.0,0.1358620689655172,0.896,0.0,1.0,0.0,0.0,1,"[4, 25, 3.7]"
2.1,1.4,0.8393103448275862,0.236,1.0,0.0,0.0,0.0,0,"[5, 30, 3.2]"
3.9,0.5,0.2137931034482758,0.043,0.0,0.0,1.0,0.0,0,"[3, 16, 4.1]"
4.8,1.9,0.1199999999999999,0.81,1.0,0.0,0.0,0.0,0,"[1, 21, 5.0]"
3.8,1.7,0.1751724137931034,0.417,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.8,3.9,0.1020689655172413,0.948,0.0,0.0,0.0,1.0,1,"[2, 22, 2.4]"
2.3,3.5,0.4875862068965517,0.065,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
3.7,3.9,0.6558620689655172,0.356,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.6,4.6,0.0910344827586206,0.8270000000000001,0.0,0.0,1.0,0.0,1,"[5, 13, 3.8]"
4.0,4.8,0.5317241379310345,0.738,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.8,4.1,0.0951724137931034,0.181,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
3.9,4.8,0.4510344827586206,0.084,0.0,0.0,1.0,0.0,1,"[3, 6, 4.2]"
4.8,4.9,0.9441379310344828,0.282,0.0,0.0,1.0,0.0,1,"[1, 19, 4.5]"
3.9,4.2,0.0875862068965517,0.508,0.0,0.0,0.0,1.0,1,"[1, 18, 3.3]"
4.3,3.2,0.0758620689655172,0.425,0.0,0.0,0.0,1.0,0,"[4, 2, 4.2]"
4.8,2.5,0.0434482758620689,0.539,0.0,0.0,1.0,0.0,1,"[2, 15, 5.0]"
2.6,0.5,0.6213793103448276,0.04,1.0,0.0,0.0,0.0,1,"[3, 8, 2.2]"
3.9,4.2,0.2096551724137931,0.524,0.0,0.0,0.0,1.0,1,"[5, 11, 3.8]"
2.8,4.3,0.3558620689655172,0.305,0.0,0.0,1.0,0.0,1,"[4, 21, 2.5]"
3.9,0.7,0.1241379310344827,0.372,1.0,0.0,0.0,0.0,1,"[5, 11, 4.1]"
4.8,2.9,0.3013793103448275,0.851,0.0,1.0,0.0,0.0,0,"[4, 28, 4.1]"
2.7,2.4,0.3406896551724137,0.8230000000000001,0.0,1.0,0.0,0.0,0,"[1, 25, 2.5]"
3.7,5.0,0.5303448275862069,0.854,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
4.8,4.2,0.616551724137931,0.33,0.0,1.0,0.0,0.0,1,"[4, 24, 4.7]"
4.8,3.7,0.1896551724137931,0.338,1.0,0.0,0.0,0.0,1,"[5, 18, 5.0]"
3.6,2.9,0.9868965517241378,0.228,0.0,0.0,1.0,0.0,1,"[4, 22, 4.7]"
2.4,3.5,0.2551724137931034,0.558,0.0,1.0,0.0,0.0,0,"[2, 21, 2.4]"
2.3,2.5,0.3579310344827586,0.6980000000000001,0.0,1.0,0.0,0.0,0,"[5, 30, 3.1]"
4.8,3.5,0.503448275862069,0.784,0.0,0.0,1.0,0.0,0,"[4, 11, 5.0]"
3.2,1.0,0.6834482758620689,0.725,0.0,0.0,1.0,0.0,1,"[5, 1, 3.1]"
4.3,4.8,0.2572413793103448,0.015,0.0,0.0,0.0,1.0,1,"[2, 25, 4.7]"
3.0,3.2,0.4227586206896551,0.808,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
2.2,2.8,0.9827586206896552,0.732,0.0,0.0,0.0,1.0,1,"[2, 23, 2.2]"
2.8,2.3,0.8206896551724138,0.114,0.0,0.0,0.0,1.0,0,"[1, 4, 2.3]"
4.8,0.9,0.1917241379310345,0.756,0.0,1.0,0.0,0.0,0,"[2, 28, 5.0]"
3.9,3.6,0.2462068965517241,0.291,0.0,0.0,0.0,1.0,0,"[5, 18, 4.0]"
2.2,2.2,0.2317241379310344,0.178,0.0,1.0,0.0,0.0,1,"[2, 27, 2.1]"
4.6,1.4,0.9503448275862068,0.512,0.0,0.0,0.0,1.0,1,"[4, 21, 5.0]"
4.0,2.4,0.1820689655172414,0.076,1.0,0.0,0.0,0.0,1,"[2, 15, 4.2]"
3.7,3.0,0.6606896551724137,0.798,1.0,0.0,0.0,0.0,0,"[3, 5, 3.7]"
3.5,1.1,0.349655172413793,0.8160000000000001,0.0,0.0,0.0,1.0,1,"[4, 10, 3.6]"
3.7,2.0,0.2006896551724137,0.034,0.0,0.0,0.0,1.0,1,"[3, 9, 3.8]"
2.2,0.5,0.9544827586206897,0.34,1.0,0.0,0.0,0.0,0,"[2, 30, 2.0]"
4.8,1.3,0.429655172413793,0.447,0.0,1.0,0.0,0.0,1,"[4, 30, 4.9]"
2.7,0.8,0.946206896551724,0.038,0.0,0.0,0.0,1.0,0,"[4, 27, 2.8]"
3.3,5.0,0.4875862068965517,0.8160000000000001,0.0,0.0,0.0,1.0,1,"[3, 16, 3.6]"
4.8,3.9,0.0696551724137931,0.467,1.0,0.0,0.0,0.0,0,"[4, 10, 5.0]"
3.6,0.6,0.6206896551724138,0.474,0.0,0.0,0.0,1.0,0,"[3, 6, 3.2]"
4.5,1.5,0.6751724137931034,0.734,0.0,0.0,0.0,1.0,0,"[5, 2, 4.2]"
2.8,3.7,0.9944827586206896,0.66,0.0,1.0,0.0,0.0,1,"[5, 5, 3.1]"
3.1,4.2,0.7827586206896552,0.339,1.0,0.0,0.0,0.0,1,"[5, 12, 4.4]"
4.4,2.7,0.776551724137931,0.55,0.0,1.0,0.0,0.0,1,"[5, 25, 4.2]"
4.8,0.6,0.5744827586206896,0.155,1.0,0.0,0.0,0.0,0,"[2, 27, 4.0]"
4.4,0.6,0.9503448275862068,0.317,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.4,4.8,0.5724137931034483,0.956,0.0,0.0,1.0,0.0,1,"[2, 30, 4.9]"
3.2,1.8,0.1751724137931034,0.201,0.0,1.0,0.0,0.0,0,"[4, 28, 3.3]"
4.6,2.4,0.2662068965517241,0.013,0.0,0.0,0.0,1.0,0,"[3, 13, 5.0]"
2.5,4.1,0.883448275862069,0.091,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
3.3,2.3,0.2158620689655171,0.138,1.0,0.0,0.0,0.0,0,"[3, 17, 3.4]"
2.0,2.8,0.8744827586206896,0.537,0.0,1.0,0.0,0.0,0,"[4, 26, 2.2]"
3.9,2.1,0.946206896551724,0.185,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.1,2.9,0.8117241379310345,0.981,0.0,0.0,1.0,0.0,1,"[5, 5, 2.7]"
4.0,2.1,0.1751724137931034,0.015,1.0,0.0,0.0,0.0,1,"[1, 15, 4.1]"
3.3,0.6,0.6386206896551724,0.384,0.0,1.0,0.0,0.0,0,"[3, 17, 4.3]"
3.5,4.4,0.9275862068965516,0.407,0.0,0.0,1.0,0.0,0,"[5, 19, 3.5]"
3.8,3.8,0.9282758620689656,0.202,1.0,0.0,0.0,0.0,1,"[5, 7, 3.8]"
2.0,0.8,0.7868965517241379,0.5730000000000001,0.0,1.0,0.0,0.0,0,"[1, 20, 2.0]"
4.7,2.9,0.4372413793103448,0.936,1.0,0.0,0.0,0.0,0,"[2, 17, 5.0]"
3.4,1.9,0.6986206896551724,0.97,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.2,2.4,0.756551724137931,0.864,0.0,0.0,0.0,1.0,0,"[4, 27, 2.2]"
2.6,4.3,0.4124137931034482,0.509,1.0,0.0,0.0,0.0,1,"[1, 8, 2.5]"
3.4,2.6,0.6337931034482759,0.38,0.0,0.0,1.0,0.0,1,"[4, 8, 3.2]"
4.1,4.1,0.6668965517241379,0.98,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.4,0.8,0.5117241379310344,0.159,0.0,0.0,0.0,1.0,0,"[4, 1, 2.3]"
2.5,3.7,0.6041379310344828,0.319,0.0,0.0,0.0,1.0,0,"[5, 13, 2.4]"
3.5,2.5,0.5255172413793103,0.95,1.0,0.0,0.0,0.0,1,"[5, 16, 4.1]"
3.7,1.3,0.9289655172413792,0.254,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
3.9,3.5,0.3793103448275862,0.175,0.0,0.0,1.0,0.0,1,"[1, 12, 3.2]"
3.4,3.5,0.6551724137931034,0.845,1.0,0.0,0.0,0.0,1,"[4, 11, 3.1]"
3.5,3.1,0.7475862068965518,0.8320000000000001,0.0,0.0,1.0,0.0,1,"[5, 11, 4.5]"
2.2,2.3,0.956551724137931,0.263,0.0,0.0,0.0,1.0,0,"[1, 4, 2.0]"
3.3,1.5,0.216551724137931,0.421,0.0,0.0,1.0,0.0,1,"[1, 3, 3.1]"
3.3,2.3,0.3393103448275861,0.038,0.0,0.0,1.0,0.0,0,"[3, 13, 3.0]"
2.9,0.6,0.1220689655172413,0.423,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
3.0,1.3,0.2262068965517241,0.233,1.0,0.0,0.0,0.0,0,"[4, 6, 2.0]"
4.3,4.9,0.1496551724137931,0.729,0.0,1.0,0.0,0.0,1,"[1, 28, 4.3]"
5.0,2.8,0.9841379310344828,0.643,0.0,0.0,1.0,0.0,1,"[2, 3, 5.0]"
3.1,4.1,0.6172413793103448,0.415,1.0,0.0,0.0,0.0,1,"[5, 6, 2.8]"
3.8,4.1,0.7606896551724138,0.01,1.0,0.0,0.0,0.0,1,"[3, 10, 3.4]"
4.0,0.7,0.1062068965517241,0.153,0.0,0.0,0.0,1.0,1,"[1, 5, 2.9]"
4.1,0.7,0.6937931034482758,0.8260000000000001,0.0,0.0,1.0,0.0,0,"[1, 19, 4.2]"
3.1,4.9,0.193103448275862,0.5730000000000001,1.0,0.0,0.0,0.0,0,"[3, 9, 3.3]"
4.7,1.4,0.8317241379310345,0.171,0.0,1.0,0.0,0.0,0,"[1, 1, 4.6]"
2.7,1.7,0.4255172413793103,0.362,1.0,0.0,0.0,0.0,0,"[5, 13, 2.0]"
4.8,2.9,0.8351724137931035,0.7000000000000001,0.0,1.0,0.0,0.0,0,"[3, 21, 5.0]"
4.8,3.6,0.1303448275862068,0.876,1.0,0.0,0.0,0.0,1,"[5, 4, 5.0]"
4.4,2.9,0.1227586206896551,0.901,0.0,0.0,1.0,0.0,0,"[5, 5, 4.6]"
2.0,4.6,0.8055172413793104,0.678,1.0,0.0,0.0,0.0,1,"[5, 9, 2.0]"
3.2,3.4,0.0613793103448275,0.804,1.0,0.0,0.0,0.0,1,"[2, 16, 3.5]"
3.7,1.1,0.6268965517241379,0.767,1.0,0.0,0.0,0.0,0,"[2, 30, 5.0]"
4.8,4.9,0.9062068965517242,0.763,0.0,1.0,0.0,0.0,1,"[2, 27, 4.4]"
3.9,1.0,0.8917241379310344,0.632,0.0,0.0,0.0,1.0,1,"[2, 24, 3.7]"
2.1,1.2,0.8889655172413793,0.487,0.0,0.0,0.0,1.0,1,"[3, 2, 2.6]"
2.5,2.4,0.9227586206896552,0.189,0.0,0.0,1.0,0.0,0,"[3, 15, 4.3]"
3.2,3.8,0.0820689655172413,0.519,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
3.6,2.0,0.1841379310344827,0.721,1.0,0.0,0.0,0.0,1,"[1, 4, 3.8]"
3.7,2.1,0.0662068965517241,0.151,0.0,1.0,0.0,0.0,0,"[1, 12, 3.2]"
4.6,1.0,0.0241379310344827,0.94,1.0,0.0,0.0,0.0,0,"[4, 27, 4.9]"
4.6,4.6,0.0537931034482758,0.188,0.0,0.0,1.0,0.0,1,"[4, 23, 4.8]"
2.4,0.9,0.2110344827586207,0.526,0.0,0.0,0.0,1.0,0,"[5, 15, 2.9]"
4.3,3.0,0.7944827586206896,0.436,1.0,0.0,0.0,0.0,1,"[2, 29, 4.0]"
4.8,2.4,0.3834482758620689,0.961,0.0,0.0,0.0,1.0,0,"[5, 29, 5.0]"
2.3,1.7,0.0482758620689655,0.587,0.0,0.0,0.0,1.0,0,"[5, 15, 2.4]"
2.3,1.0,0.3793103448275862,0.117,0.0,0.0,1.0,0.0,0,"[2, 29, 2.9]"
3.2,4.5,0.9510344827586208,0.748,0.0,1.0,0.0,0.0,0,"[5, 2, 2.9]"
3.9,2.6,0.4924137931034482,0.434,0.0,0.0,0.0,1.0,0,"[5, 22, 4.6]"
4.7,2.6,0.6655172413793103,0.41,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
3.9,2.9,0.7531034482758621,0.841,1.0,0.0,0.0,0.0,1,"[5, 22, 3.3]"
3.5,4.2,0.4372413793103448,0.313,0.0,0.0,0.0,1.0,1,"[1, 21, 3.6]"
